F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_27_389.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_27_389.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_27_389.jpg, -0.2710576, 1, 0, 30.17467
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_27_492.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_27_492.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_27_492.jpg, 0, 1, 0, 30.18895
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_27_595.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_27_595.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_27_595.jpg, 0, 1, 0, 30.19011
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_27_700.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_27_700.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_27_700.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_27_807.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_27_807.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_27_807.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_27_913.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_27_913.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_27_913.jpg, -0.3189647, 1, 0, 30.16647
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_014.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_014.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_014.jpg, -0.03214272, 1, 0, 30.1905
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_118.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_118.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_118.jpg, 0, 1, 0, 30.18999
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_220.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_220.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_220.jpg, 0, 1, 0, 30.19027
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_321.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_321.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_321.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_427.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_427.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_427.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_533.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_533.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_533.jpg, -0.3184686, 1, 0, 30.16658
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_633.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_633.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_633.jpg, -0.01821796, 1, 0, 30.18989
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_739.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_739.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_739.jpg, 0, 1, 0, 30.18997
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_845.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_845.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_845.jpg, 0, 1, 0, 30.19024
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_28_949.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_28_949.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_28_949.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_053.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_053.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_053.jpg, -0.03674054, 1, 0, 30.19025
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_154.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_154.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_154.jpg, -0.1213146, 1, 0, 30.18828
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_255.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_255.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_255.jpg, 0, 1, 0, 30.18994
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_358.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_358.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_358.jpg, 0, 1, 0, 30.19027
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_465.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_465.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_465.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_569.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_569.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_569.jpg, 0, 1, 0, 30.19033
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_669.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_669.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_669.jpg, -0.3001578, 1, 0, 30.1683
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_770.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_770.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_770.jpg, 0, 1, 0, 30.18937
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_870.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_870.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_870.jpg, 0, 1, 0, 30.19007
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_29_971.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_29_971.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_29_971.jpg, 0, 1, 0, 30.19027
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_070.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_070.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_070.jpg, 0, 1, 0, 30.1904
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_177.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_177.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_177.jpg, -0.03545601, 1, 0, 30.19006
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_276.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_276.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_276.jpg, -0.3046378, 1, 0, 30.16875
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_377.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_377.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_377.jpg, -0.008470688, 1, 0, 30.18954
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_482.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_482.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_482.jpg, 0, 1, 0, 30.19
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_590.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_590.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_590.jpg, 0, 1, 0, 30.19026
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_695.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_695.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_695.jpg, -0.04074253, 1, 0, 30.18999
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_802.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_802.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_802.jpg, -0.3400893, 1, 0, 30.16387
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_30_902.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_30_902.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_30_902.jpg, -0.1142961, 1, 0, 30.19132
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_009.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_009.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_009.jpg, 0, 1, 0, 30.18981
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_112.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_112.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_112.jpg, 0, 1, 0, 30.1898
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_213.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_213.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_213.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_314.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_314.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_314.jpg, -0.02283045, 1, 0, 30.18997
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_419.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_419.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_419.jpg, -0.258347, 1, 0, 30.17394
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_525.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_525.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_525.jpg, 0, 1, 0, 30.18925
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_629.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_629.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_629.jpg, 0, 1, 0, 30.1902
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_735.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_735.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_735.jpg, 0, 1, 0, 30.19027
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_840.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_840.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_840.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_31_941.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_31_941.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_31_941.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_048.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_048.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_048.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_150.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_150.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_150.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_251.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_251.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_251.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_351.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_351.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_351.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_458.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_458.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_458.jpg, -0.01972107, 1, 0, 30.19028
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_561.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_561.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_561.jpg, -0.2047264, 1, 0, 30.1794
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_660.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_660.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_660.jpg, 0, 1, 0, 30.18947
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_764.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_764.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_764.jpg, 0, 1, 0, 30.19019
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_865.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_865.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_865.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_32_968.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_32_968.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_32_968.jpg, 0, 1, 0, 30.19028
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_069.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_069.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_069.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_169.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_169.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_169.jpg, -0.06879266, 1, 0, 30.1905
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_271.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_271.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_271.jpg, 0, 1, 0, 30.1902
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_371.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_371.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_371.jpg, 0, 1, 0, 30.19018
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_472.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_472.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_472.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_573.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_573.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_573.jpg, 0, 1, 0, 30.19043
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_680.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_680.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_680.jpg, -0.1549967, 1, 0, 30.18383
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_780.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_780.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_780.jpg, -0.1838601, 1, 0, 30.18759
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_889.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_889.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_889.jpg, 0, 1, 0, 30.18967
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_33_988.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_33_988.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_33_988.jpg, 0, 1, 0, 30.19022
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_090.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_090.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_090.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_194.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_194.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_194.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_299.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_299.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_299.jpg, 0, 1, 0, 30.19032
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_400.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_400.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_400.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_506.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_506.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_506.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_611.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_611.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_611.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_718.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_718.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_718.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_823.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_823.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_823.jpg, -0.1196483, 1, 0, 30.18645
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_34_923.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_34_923.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_34_923.jpg, -0.1933911, 1, 0, 30.1866
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_030.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_030.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_030.jpg, 0, 1, 0, 30.18968
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_134.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_134.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_134.jpg, 0, 1, 0, 30.19021
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_241.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_241.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_241.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_345.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_345.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_345.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_451.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_451.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_451.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_550.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_550.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_550.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_656.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_656.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_656.jpg, 0, 1, 0, 30.19031
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_760.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_760.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_760.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_865.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_865.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_865.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_35_969.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_35_969.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_35_969.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_36_073.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_36_073.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_36_073.jpg, 0, 1, 0, 30.1903
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_36_178.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_36_178.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_36_178.jpg, 0, 1, 0, 30.19029
F:\Studies\ND\simulator-windows-64\IMG\IMG\center_2019_03_02_23_45_36_283.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\left_2019_03_02_23_45_36_283.jpg, F:\Studies\ND\simulator-windows-64\IMG\IMG\right_2019_03_02_23_45_36_283.jpg, 0, 1, 0, 30.19029
